,Review,Rate,Device,Review_length
1797,Cấu hình và giá quá tốt cho phân khúc tầm trung,5,Huawei Nova 3i (No.00481904),37
1798,Tuyệt vời trong tầm phân khúc giá,5,Huawei Nova 3i (No.00481904),27
1799,Sản phẩm chất. Xài mái thoải bộ nhớ. Cam đẹp tuyệt vời 😘,5,Huawei Nova 3i (No.00481904),44
1800,"Sản phẩm quá đẹp, chơi game mượt mà, chụp hình rất đẹp",5,Huawei Nova 3i (No.00481904),43
1801,Máy đẹp quá . camera chụp rất đẹp cấu hình khủng 128GB mình sài pin cũg rất ưng ý. Nhân viên lại phục vụ rất nhiệt tình Nói chung tầm khúc giá này là tuyệt vời,5,Huawei Nova 3i (No.00481904),124
1802,Trên cả sự mong đợi. 128GB - 4camera hỗ trợ AI Quá tuyệt HUAWEI ơi,5,Huawei Nova 3i (No.00481904),52
1803,Huawei Nova 3i là chiếc smartphone vượt cả sự kì vọng cùng với mức giá tuyệt vời. Cám ơn Huawei và Fpt Shop đã mang dòng sản phẩm chất lượng đến với người tiêu dùng chúng tôi.,5,Huawei Nova 3i (No.00481904),139
1804,"Mặt lưng bằng kính rất đẹp, Rom 128GB sài vô tư, 4 camera AI chụp hình rất tuyệt.",5,Huawei Nova 3i (No.00481904),64
1805,Camera AI xuất xắc,5,Huawei Nova 3i (No.00481904),15
1806,Đã mua rồi. Màu tím iris quá đẹp. Bộ nhớ trong quá dư luôn,5,Huawei Nova 3i (No.00481904),45
1807,Quá tuyệt vời...,5,Huawei Nova 3i (No.00481904),14
1808,"Quá ngon trong tầm giá, dùng rất mượt",5,Huawei Nova 3i (No.00481904),30
1809,Rất đẹp luôn!!!! Thật quá hài lòng với em này 😍😍,5,Huawei Nova 3i (No.00481904),38
1810,Cam ai rất đẹp,5,Huawei Nova 3i (No.00481904),11
1811,"Rất đẹp, 128GB, 4 máy ảnh, rất tốt",5,Huawei Nova 3i (No.00481904),27
1812,Đẹp như trong mơ ko kem gi iphon X.Co thê coi đây la một đột phá va la một đôi thu đang gơm vơi cac thương hiệu khác,5,Huawei Nova 3i (No.00481904),89
1813,Còn màu tím hk ạ,5,Huawei Nova 3i (No.00481904),12
1814,"Mới lấy hồi sáng thấy ok, chạy mượt, nghe nhạc tạm được.",3,Huawei Nova 3i (No.00481904),45
1815,Trời ơi mua zenfone 5 rồi nhìn cái muốn mua cái nữa,4,Huawei Nova 3i (No.00481904),40
1816,Hôm nay 4-8 rồi mà FPT Bảo Lộc báo là chưa có hàng??? Làm ăn thế đấy,1,Huawei Nova 3i (No.00481904),52
1817,"Vừa lấy em nó về từ shop, nhìn chung khá hài lòng về em nó, tầm 7m thì ko kiếm ra con nào thiết kế đẹp như em nó. Hiệu năng thì cũng được ở mức giá này, có điều loa chỉ ở mức vừa đủ nghe. Không có USB-C cũng ko phải bất lợi vì sạc theo máy cũng nhanh nhưng Quick Charge rồi. Tóm lại phone này họp với nữ nhiều hơn nam, nên các bạn nam thì mua con khác hay hơn.",4,Huawei Nova 3i (No.00481904),276
1818,Máy giá tầm trung thế này mà cấu hình quá êm. Chỉ tiếc ko có sạc nhanh với usb-c thôi. Uổng thật,5,Huawei Nova 3i (No.00481904),91
1819,adasdasdasdsad,2,Huawei Nova 3i (No.00481904),14
1820,"Em này giá mềm hơn Zen 5. Liệu Nova 3i và Zen 5, con nào ngon hơn?",3,Huawei Nova 3i (No.00481904),50
1821,"Màu sắc đột phá, máy mượt, chụp hình suất sắc",5,Huawei Mate 20 Pro (No.00513024),36
1822,"Sản phẩm huawei tuyệt vời, giá hợp lý",5,Huawei Mate 20 Pro (No.00513024),30
1823,Mình mua con 20pro này cũng gần tháng định bán lại thì giá sao shop. Mua bên fpt lùn nha,5,Huawei Mate 20 Pro (No.00513024),69
1824,"công nghệ quá đỉnh, tầm giá ok chỉ có điều mua xong sẽ mất giá!",5,Huawei Mate 20 Pro (No.00513024),49
1825,Quay video chống rung rất tốt,5,Huawei Mate 20 Pro (No.00513024),24
1826,Thích mỗi cái vân tay trong màn cực,5,Huawei Mate 20 Pro (No.00513024),28
1827,Một sản phẩm tuyệt vời hơn cả sự mong đợi,5,Huawei Mate 20 Pro (No.00513024),32
1828,đang phân vân iphone XS MAX mà thấy thua xa e này cả về giá thnhf và tính năng,5,Huawei Mate 20 Pro (No.00513024),60
1829,Một sản phẩm tuyệt vời.,5,Huawei Mate 20 Pro (No.00513024),19
1830,"Huawei thật sự ngày càng chú trọng và đầu tư cho sản phẩm của mình, 1 dòng máy tích hợp quá nhiều công nghệ và tính năng mới. Tôi đã dùng qua nhiều sản phẩm của Huawei nhưng chưa bao giờ cảm thấy không hài lòng về sản phẩm hay chất lượng phục vụ. Huawei tuyệt vời!!!",5,Huawei Mate 20 Pro (No.00513024),210
1831,Sản phẩm tốt đẹp giá hợp lí,5,Huawei Mate 20 Pro (No.00513024),21
1832,Quát tuyệt vời nhất định phải mua,5,Huawei Mate 20 Pro (No.00513024),27
1833,Quát tuyệt vời nhất định phải mua,5,Huawei Mate 20 Pro (No.00513024),27
1834,Quát tuyệt vời nhất định phải mua,5,Huawei Mate 20 Pro (No.00513024),27
1835,Quá tuyệt vời,5,Huawei Mate 20 Pro (No.00513024),11
1836,Sản phẩm quá tuyệt vời,5,Huawei Mate 20 Pro (No.00513024),18
1837,"Chờ androi 9,0 đã lâu rồi , cơ hội đã đến , thích nhất màu sắc dt Huawei , đẹp ngoài,tốt trong :P",5,Huawei Mate 20 Pro (No.00513024),75
1838,"Hàng ngon giá chuẩn, hợp lý nha. Ưng nhất là một số tính năng đươc hỗ trợ trên máy Huawei mà hãng khác không có. Kết em này quá <3",5,Huawei Mate 20 Pro (No.00513024),101
1839,Huawei vẫn đi đầu trong cấu hình giá thấp,5,Huawei Mate 20 Pro (No.00513024),33
1840,Món quà lý tưởng để tự tặng cho mình vào ngày 20/10. Đẹp quá đi mất thôi! Ahihi 4 Mắt kìa...,5,Huawei Mate 20 Pro (No.00513024),72
1841,Máy dùng tốt nhưng mua về để qua đêm máy tự cập nhật lên Android 9 với pin cũng đủ dùng. Nói chung là Ok,4,Honor Play (No.00490388),80
1842,"Sau gần 4 tháng sử dụng, mình thấy ko hài lòng. Máy truy cập ko mượt lắm, tác vụ có độ trễ nhất định, chữ nhỏ nt hay bị vấp. Còn chơi LQ thì khỏi nói,mình đã chỉnh cài đặt ở mức thấp nhất rồi nhưng vẫn bị giật, lag.(dù máy được QC là chuyên chơi game)...Thật sự rất ức chế. Nhiều lúc muốn đập đt luôn. Nếu ai có ý định mua máy thì nên cân nhắc thật kĩ,kẻo lại giống như mình. Thật sự rất thất vọng!",1,Honor Play (No.00490388),310
1843,"Vừa có bản update EMUI 9.0.0.184 ( 0,91 GB ) khi vừa cập nhật lên thì hiệu suất chơi game giảm hẳn . Lúc trước đó khi chưa update lên thì . Chơi game bình thường ổn định . Nhưng sau khi update lên thì cảm nhận đầu tiên là thầy hiệu suất bị giảm hẳn . Chắc có thể là do phần mềm lỗi chưa tối ưu được . Mong sẽ có bản vá lỗi . Cân nhắc trước khi cập nhật .",4,Honor Play (No.00490388),271
1844,"Sp tốt trong tầm giá, nhận xét thấy màn hình ko đẹp lắm, răng cưa nhiều và chưa tối ưu được, pin cao nhưng tối ưu chưa tốt vì màn hình k tiết kiệm pin, chip 970 xử lý tác vụ khá ổn, game mượt nhưng nhanh ấm, nhân viên nhiệt tình vui vẻ, tks fptshop đã mang 1 sp vừa tầm giá đến người dùng.",4,Honor Play (No.00490388),224
1845,Chơi game nên chọn play có đầu tư,5,Honor Play (No.00490388),26
1846,"Mới mua dc 3 tháng xài bao phê chơi game bao mượt ko nóng máy, pin trâu vãi lúa, ae đừng cập nhật lên 9, cứ vậy mà dùng, camera chụp ok đối vơi biết cách chụp",5,Honor Play (No.00490388),122
1847,Cũng mới mua dùng cũng khá là ok chơi pubg với liên quân mượt vl,5,Honor Play (No.00490388),50
1848,Cũng mới mua dùng cũng khá là ok chơi pubg với liên quân mượt vl,5,Honor Play (No.00490388),50
1849,Có miếng dán màn hình với ốp cao su trắng ko shop muốn mua cả 2,5,Honor Play (No.00490388),48
1850,Tui dùng r. Mà giờ cập nhật lên MIUI 9 nó ăn pin kinh khủng,4,Honor Play (No.00490388),45
1851,Mình đã dùng gần 6 tháng rồi mọi thứ đều OK tốt trong tầm giá,5,Honor Play (No.00490388),47
1852,Đã mua và dùng ok trong tầm giá máy mát chạy mượt mình cũng hay chơi liên quân thấy ok mà .minh mua dt trúng được tv 55in rất may mắn đầu năm cảm ơn fpt shop bình sơn quảng ngãi nv rất vui vẻ và nhiệt tình,5,Honor Play (No.00490388),158
1853,Sản phẩm ngọn tầm giá câu hình khỏi nói mạnh pin châu máy sử dụng mát ko nóng tí nào từ mi a2 qua ko hôi hạn camera đẹp ảo,5,Honor Play (No.00490388),93
1854,"Mới mua được gần tháng, đt chỉ để bình thường k chạy apps, k bật 3g mà pin tụt còn nhanh hơn tụt canxi, Admin cho xin chút ý kiến.",1,Honor Play (No.00490388),101
1855,Máy mượt nhanh nóng,4,Honor Play (No.00490388),16
1856,"Máy khá ngon nhưng có một điều chưa thực sự ưng ý là máy nóng khá nhanh với lại màn hình hơi tệ , còn nhân viên fpt shop rất dể thương và hoà đồng mỗi tội đi mua có cái máy ngồi hơi lâu",4,Honor Play (No.00490388),141
1857,Chơi game khỏi phải bàn. Pin cũng ổn.,5,Honor Play (No.00490388),30
1858,ĐT mua vé chưa đc 1 tuần mà mic nc bên kia ko nghe xdc,2,Honor Play (No.00490388),40
1859,May ok. Nhân viên thì ko nhiệt tình. Fpt phước bình. Hèn gì it khach. Fpt nên coi lại thái độ phuc vụ cua nhân viên,1,Honor Play (No.00490388),90
1860,Nhân viên hỗ trợ rất tuyệt vời,5,Honor Play (No.00490388),24
1861,Quà tặng không đủ vs nhân viên dán màng hình sơ sài còn máy thì ok,1,Honor Play (No.00490388),51
1862,mua chiều nay mà ưng nhất quả pin trâu như a nghe ngóng :))),5,Honor Play (No.00490388),47
1863,Pin với xử lý tương đối tốt nhưng phần danh bạ bị lỗi gì hay bị mất hết phải cập nhật lại liên tục,3,Honor Play (No.00490388),75
1864,Thích nhất GPU TUBOR xử lý đồ họa tốt mượt màng hình rộng pin trâu.,5,Honor Play (No.00490388),53
1865,Nói chung lên p9 pin vẫn OK. Mình dùng 4g xem utbe 5 p mất 1/100 pin.khá ổn,5,Honor Play (No.00490388),58
1866,"Máy xài tốt. Nhưng các bạn cân nhắc trước khi cập nhật lên hệ điều hành EMUI 9.0 (ANDROID 9.0). Mình lỡ cập nhật lên xài hao pin quá. 100%pin xài có 20 phút còn 92%. Trên EMUI 8.2 chắc chỉ tốn chưa tới1% cho 20 phút. Mình chỉ xài những ứng dụng thông thường facebook, chrome.",3,Honor Play (No.00490388),219
1867,Tôi mua đùng được 3 tháng rồi.dùng rất ngon,5,Honor Play (No.00490388),35
1868,Mình đã nhận được Android 9,5,Honor Play (No.00490388),22
1869,giua honor play va xiaomi 8 lite de choi lien quan nen chon con nao ngon,5,Honor Play (No.00490388),57
1870,sản phẩm honor play có giảm giá nếu ko nhận quà ko ạ hay là có đợt giảm giá ko ạ mong ad trl nhanh dùm ạk 😇,4,Honor Play (No.00490388),80
1871,Mua về các bạn cập nhật lên phiên bản Emui 9 nhé. Mà mình chưa hiểu là lúc mua thì là android 8.1 giờ trong máy để là Android 9. Chắc do máy tự cập nhật,5,Honor Play (No.00490388),117
1872,Cho hỏi Thay màn hình honor play ở hà nội mất bn tg ạ cần gởi lên hãng không hay thay tại cửa hàng thế,5,Honor Play (No.00490388),78
1873,SP ngon.pin quá tốt.,4,Honor Play (No.00490388),17
1874,Cho mình hỏi ở Nha Trang có trả góp 0% không ạ ?,4,Honor Play (No.00490388),36
1875,"Cũng bình thường thui! Những bạn nào dành nhiều kì vọng vào quảng cáo thì hơi thất vọng nhé. Kirin970 k mạnh như mình tưởng, đơ giật sẽ xảy ra khi mở khoảng vài tab, xem youtube và mess cùng lúc, còn chơi game thì tuỳ game.",3,Honor Play (No.00490388),177
1876,FPT ngay Vòng xoay sân banh Gò Đậu TP Bình Dương còn honor play k. và khi mua trả góp trả trc 4 triệu thì góp 6 tháng 1 tháng trả nhiêu ạ,5,Honor Play (No.00490388),105
1877,máy có sản phẩm test tại fpt shop Gò Dầu ko ạ honor play và honor 8x,4,Honor Play (No.00490388),52
1878,Đã mua và rất ưng,5,Honor Play (No.00490388),13
1879,Màn hình honor play là kính cường lực hay màn thường ạ,5,Honor Play (No.00490388),43
1880,"Đã đc 4 tháng. Chụp ảnh tốt. Game nặng mượt. Thiết kế đẹp. Nhưng hoạt động quá công suất hay bị lỗi nhỏ, treo màn hình. Và hay nóng máy. Chơi trong phòng điều hòa thì ổn.",5,Honor Play (No.00490388),134
1881,"máy tốt, mượt mà, pin trâu, dẹp viền mỏng.",5,Honor Play (No.00490388),34
1882,Quá ngon trong tầm giá!,5,Honor Play (No.00490388),19
1883,"Pin tốt cấu hình mạnh, điểm yếu ở camera và màn hình",4,Honor Play (No.00490388),41
1884,Cho em hỏi ở Quang Trung- Nghĩa Chánh Nam- Quãng Ngãi còn hàng ko ạ,5,Honor Play (No.00490388),53
1885,Honor play chừng nào giảm giá ạ,5,Honor Play (No.00490388),25
1886,Xài quá đã.....,5,Honor Play (No.00490388),13
1887,Đã mua. Ở quảng ninh mua màu đen rất khó và cháy hàng. Phải hỏi nhiều nơi mới có,4,Honor Play (No.00490388),62
1888,ngon choi game khong lang pin lau,5,Honor Play (No.00490388),27
1889,"Honor Play chơi game tuyệt vời, chơi ko giật lag, ít nóng máy.",5,Honor Play (No.00490388),50
1890,Máy này có lên hđh 9.1 ko ạ,5,Honor Play (No.00490388),20
1891,Mới mua e nó về.. Chụp ảnh OK hiệu năng mượt tuột quần... Chiến các loại game OK... Thích nhất là ngoại hình màu tím rất sang chanh...,5,Honor Play (No.00490388),107
1892,máy xem mn nói chs game tot o phân khúc tam trung mà mìk mún hõi o Ômôn hay can tho có chi nhánh k mìk mún dc tu van truc tiep ve sãn pham mong ad trã loi,4,Honor Play (No.00490388),116
1893,Máy tốt. chụp hình không đẹp cho lắm. Mà chơi game không biết do tui ko biết chỉnh hay sao mà màn hình nó vẫn còn dư ra 1 khoảng cảm giác hơi khó chịu tí.,4,Honor Play (No.00490388),119
1894,"Máy tốt, màn hình đẹp, pin ổn, sạc nhanh, camera khá, chơi game không nóng lắm, giá hợp lý. Tuy nhiên nên đến cửa hàng lớn và đông người nhân viên sẽ tư vấn nhiệt tình hơn, vì cửa hàng nhỏ chỉ vào mua rồi đi về thôi. Lưu ý khi dán màn hình và lưng máy phải yêu cầu người dán cẩn thận vì lớp sơn sẽ trầy khi dao lam cắt vào.",5,Honor Play (No.00490388),250
1895,"Chơi LQ thì cảm thấy mượt. Sản phẩm này rất đáng giá đồng tiền. Còn nhân viên thì rất tuyệt vời. Hỗ trợ tốt và rất hiền lành, cười duyên. Chị ấy tên: Dương Thị Thùy Trang. Đánh giá nhân viên cho 5sao Mua ở 72-74 Hùng Vương, P. An Thạnh, Hồng Ngự, Đồng Tháp",5,Honor Play (No.00490388),202
1896,Cũng tạm. Nhân viên oke,5,Honor Play (No.00490388),19
1897,E ở phú yên cho e hỏi sản phẩm hiện có hàng chưa ạ,5,Honor Play (No.00490388),37
1898,"Máy xài rất mượt, chơi game phải nói là đỉnh, sạc nhanh khỏi bàn luôn. Nói chung ok lắm",5,Honor Play (No.00490388),69
1899,.mua rất đáng tiền xài rất mượt camera cực đẹp thiết kế sang trong pubg lq cân hết 😍😍😍,5,Honor Play (No.00490388),68
1900,"Ngon nhưng chỉ ghét cái bàn phím tối ưu hóa tiếng việt kém . Vd như bấm ưu thì sẽ thành uư vì thông thường mình sài samsung ý bấm ""uu"" rồi ""w"" là ra ngay"" ưu "" mà trên con honor này bắt buộc sau khi bấm chữ u đầu tiên phãi bấm ngay ""w"" . Cảm giác nó khá bất tiện khó chịu .",4,Honor Play (No.00490388),208
1901,"Mình mua đã đc 2 tháng rồi. cảm nhận dùng rất oke. pin dùng rất lâu không phải sợ hết pin trong một ngày. cấu hình dùng chơi game rất tốt. camera chụp ảnh hơi xấu và tối thiếu sáng, bật AI thì mầu hơn quá đậm lịnh mắt. Tóm lại đáng đồng tiền bỏ ra lắm.",4,Honor Play (No.00490388),196
1902,Đã mua... Đáng đồng tiền :)),5,Honor Play (No.00490388),23
1903,Mua về và đang xài chơi game lâu cũng chỉ ấm thôi chứ không nóng lên quá mức làm khó chịu như mọi người nói,5,Honor Play (No.00490388),83
1904,Máy nghe nhạc có tốt không vậy,4,Honor Play (No.00490388),24
1905,Máy nghe nhạc có tốt không vậy,4,Honor Play (No.00490388),24
1906,Trả Góp có được nhận quà ko ad,5,Honor Play (No.00490388),23
1907,Uh phan mềm moi toi ưu game con co 90% tốn pin hon 8.1 khoản 30%,3,Honor Play (No.00490388),49
1908,Thiết kế đẹp máy dùng mượt mà pin ổn sạc nhanh type c tiện dụng,5,Honor Play (No.00490388),49
1909,"Rất mạnh mẽ về cấu hình và tuyệt đẹp ở ngoại hình. Mình đã mua và sử dụng, rất đáng giá tiền nha các bạn!",5,Honor Play (No.00490388),81
1910,có hỗ trợ chuyển hàng không shop,4,Honor Play (No.00490388),26
1911,"Sài được gần 1 tháng nhìn chung máy tốt, bắt WiFi cực tốt (có test vs máy khác) loa thì khỏi chê, pin sài liên tục 1 ngày dài tới khoảng 9h tối, cam chấp nhận đc, máy mượt, đẹp OK good.",5,Honor Play (No.00490388),144
1912,Em có mua sản phẩm này mà màn hình của e bị lưu ảnh lại (burn in) . Cho e hỏi lỗi này có phải nhà sản xuất không ạ,5,Honor Play (No.00490388),85
1913,May ngon. Chay muot. Van tay va nhan dien mặt ok. Nhạy. Choi game muot. Bin ngon. Xạc nhanh. May tốt.,5,Honor Play (No.00490388),81
1914,Sản phẩm tuyệt vời,5,Honor Play (No.00490388),15
1915,Nếu mà hưng pin thì có thể Thay pin khác đ ko shop e chơi mau chai pin lắm,5,Honor Play (No.00490388),56
1916,Chơi game ok nhưng để 4G không pin xuống nhanh quá,4,Honor Play (No.00490388),40
1917,Ví dụ e mua trả góp máy này thì e trả truớc 2 triệu đuợc không ạ,5,Honor Play (No.00490388),48
1918,Máy ngon camera tốt pin trâu game liên tục 6 7h nói chung tuyệt,5,Honor Play (No.00490388),50
1919,Máy nhánh hết pin.loa không được tớ như lúc đầu sau 2 tuần sự dụng,3,Honor Play (No.00490388),52
1920,"Máy ngon, dán máy kĩ, tuyệt đẹp.",5,Honor Play (No.00490388),26
1921,Shop cho em hỏi. Ví dụ như e đang trả góp của FE thì có thể trả góp máy này đc ko ạ,5,Honor Play (No.00490388),61
1922,Sản phẩm chơi game rất tốt mang lại cho người chơi sự hài hòa,5,Honor Play (No.00490388),48
1923,máy sài có cảm giác mau hết pin thì phải,4,Honor Play (No.00490388),31
1924,Em mới mua chơi liên quân 100% chơi được khoảng 4 tiếng có mau hết pin so vs bình thường ko ad,5,Honor Play (No.00490388),73
1925,1 năm để dành được 3tr vì lúc đó mình đã để giành được 3 tr để mua oppo a37 nên giờ hói hận đợi anh 2 năm nữa =)),5,Honor Play (No.00490388),84
1926,"https://youtu.be/V0jEhw07sk4 Trong video này có phải là lỗi ko ạ, nếu là lỗi thì khắc phục sao ad?",5,Honor Play (No.00490388),81
1927,Sao Ram chỉ 4G vậy shop ?,5,Honor Play (No.00490388),19
1928,Mưa trả Góp 0% hôm nay 23/9 có được những khuyến mãi như thế nào ạ ?,4,Honor Play (No.00490388),52
1929,Mua trả góp hôm 24/9 có đc giảm 500.000 k ạ,5,Honor Play (No.00490388),33
1930,Nếu bây giờ em mua thì giá nhiêu shop,5,Honor Play (No.00490388),29
1931,Ngon đẹp khỏe mượt ok,5,Honor Play (No.00490388),17
1932,Ok. 2 thág r. Tự nhiên bị lỗi. Cảm ứng k ăn. Phải khởi động lại. Hơi nóng máy. Còn lại ok.,4,Honor Play (No.00490388),69
1933,Rất ngon. Ae nên mua,5,Honor Play (No.00490388),16
1934,Trừ camera ra còn lại rất tốt pubg hdr chơi mược mà màn đẹp pin tốt thiết kế đẹp,4,Honor Play (No.00490388),62
1935,Honor play có mở khóa khuôn mặt không shop,4,Honor Play (No.00490388),34
1936,"Đúng là máy chơi game. Cấu hình mạnh, cái gì cũng ngon, ngon từ ngoài vô trong nhưng riêng camera thì dở dở, quay phim, livestream khó bắt nét. Rung nhiều. Chụp bị sai màu.",5,Honor Play (No.00490388),138
1937,"Rất tuyệt vời ko chê vào đâu được! Máy sang đẹp, pin lâu, game ngon, giá rẻ,... Quá đã😄😄😄👌👌👌💪",5,Honor Play (No.00490388),75
1938,Mình đang sài con honor đc gần nữa tháng vs mình k muốn sài nó nữa muốn đổi qua con honor 10củ....vì lí do cảm ứng của con này bị lag đơ cảm ứng khi chơi game bubg...mình đổi đc k ad...bù thêm tiền xubgz đc.,3,Honor Play (No.00490388),162
1939,Máy có ở gia lai k ạ,5,Honor Play (No.00490388),14
1940,máy còn ở đồng xoài- bình phước ko ạ,5,Honor Play (No.00490388),28
1941,về màu sắc thì bên ngoài nó đẹp hơn hẳn bên trong hình.. đặc biệt là tím violet cấu hình cực khủng... chơi hơn 6 tiếng còn đuợc 10% pin... cơ mà ghét cái hdh của nó ghê...nhìeu ứng dụng quá làm mình rối não... nếu cho điểm thì nó khoảng 9.5 điểm trong tầm giá.,5,Honor Play (No.00490388),205
1942,Sau 1 ngày sử dụng mọi thứ đều ổn pin thì cũng bình thường không trâu,5,Honor Play (No.00490388),54
1943,Hôm nay có giảm phải k shop,4,Honor Play (No.00490388),21
1944,Cho mình hỏi honor play sài kinh cường lực loại nào,4,Honor Play (No.00490388),41
1945,bên shop có hàng trải nghiệm chưa shop,3,Honor Play (No.00490388),31
1946,Máy chạy nhanh. K lagg chơi game mượt ko nóng cam chụp đẹp pin sạc nhanh tầm 1h45p là đầy . Nói chung ngon trong tầm giá chính hãng,5,Honor Play (No.00490388),103
1947,Có poco phone.f1 ko shop,5,Honor Play (No.00490388),20
1948,nào mới có pôcphone f1 vậy shop,5,Honor Play (No.00490388),25
1949,"Ko có gì ngoài hai chữ ""TUYỆT VỜI"" =)))",5,Honor Play (No.00490388),31
1950,Máy dùng ok...chiến game rất tốt...pin cũng ok...chỉ có cam là ko đc tốt cho lắm...thích hợp cho ng chơi game hơn,5,Honor Play (No.00490388),92
1951,May dung thi ok choi game lien tuc bang wfi khang tam hon 6tieng 3g thi duoc 5tieng moi toi qua tang cui qua dc moi cai loa thoi,4,Honor Play (No.00490388),100
1952,Mình đã mua vs sài đc 5 ngày rồi Mấy chạy rất mượt ko hề giật lác Chơi game ko chê vào đâu đc,5,Honor Play (No.00490388),70
1953,Đặt cọc có đc trả góp 0% và nhận phần quà 1tr3 ko shop,5,Honor Play (No.00490388),41
1954,"Đặt cọc trước, theo chương trình Trả góp 0% có được nhận phần quà 1tr3 ko vậy Shop",5,Honor Play (No.00490388),65
1955,Tôi muốn đổi từ nova 3e sang sản phẩm này được không shop,5,Honor Play (No.00490388),45
1956,Các Shop khác có hỗ trợ giảm giá khi không lấy quà ý. Không biết FPT Shop của mình có hỗ trợ việc này không nhỉ. Nếu có thì giảm được bao nhiêu ạ? Mong nhận được phản hồi sớm từ FPT Shop.,5,Honor Play (No.00490388),145
1957,Không lấy quà sẽ được trừ vào giá bán không? Nếu trừ sẽ trừ bao nhiêu còn bao nhiêu?,3,Honor Play (No.00490388),66
1958,có.mình hy vọng mình có 1 chiếc,5,Honor Play (No.00490388),25
1959,Cho em hỏi máy đã có tại fpt shop chưa vậy ạ. Gói trả góp 0% có quà tặng khuyến mại khi trả góp ko?.,4,Honor Play (No.00490388),76
1960,Shop có hàng ở bắc giang chua ạ. Và trả góp ntn .mong shop tư vấn,4,Honor Play (No.00490388),50
1961,Nhìn là thaya kích thích rồi. Muốn mang em nó về cày game quá !,5,Honor Play (No.00490388),49
1962,"7 triệu mà sử dụng chíp kirin 970 , ram 4G và tích hợp GPU tubor . Tuyệt vời",5,Honor Play (No.00490388),58
1963,Shop kiểm tra cho mình khu vực phú lâm _ tân phú _ đồng nai có hàng trưng bày chưa ạ ?,3,Honor Play (No.00490388),65
1964,"có chiếc khấu nếu không nhận quà không ạ??? với mình thấy loa Bluetooth Honor giá thị trường tầm 400-500k là max, vậy bộ quà tặng 5 cái còn lại trị giá đến 800k hay sao ạ? minh thấy tổng lên tới 1,3triu.. mà thật ra chiếc khấu 700k là cả khối người theo mua.",4,Honor Play (No.00490388),204
1965,Mình muốn đặt trước thì làm cách nào vậy shop,4,Honor Play (No.00490388),36
1966,Cấu hình cao như vậy thì giá đó quá tuyệt vời... Chơi game k bị lắc rất đã. Máy có thiết kế đẹp và quan trọng là cameraa siêu đẹp với công nghệ AI. Đây đúng là điện thoại trong mơ.,5,Honor Play (No.00490388),140
1967,Máy đẹp. Kirin 970 mà giá 6990. Quá đỉnh.,5,Honor Play (No.00490388),33
1968,Tẩu con này về chơi game đúng bài luôn.,5,Honor Play (No.00490388),31
1969,Sản phẩm ok. Chờ ngày lên kệ để hốt ẻm,5,Honor Play (No.00490388),29
1970,Máy ok đó mua về bào game thôi,5,Honor Play (No.00490388),23
1971,Máy đẹp lắm rẻ nữa chứ cấu mạnh nữa mua về bào game thôi,5,Honor Play (No.00490388),43
1972,"Giá cả ok, pin xài ngon, chip mạnh chơi game rất ok",4,Honor Play (No.00490388),40
1973,"Đúng chuẩn là play, cấu hình cực mạnh, like cho e nó 👍🏻",5,Honor Play (No.00490388),43
1974,Cấu hình mạnh thiết kế đẹp dung lượng pin cao giá thành hợp lí,5,Honor Play (No.00490388),49
1975,Đúng chất play game. Chơi game quá tuyệt vời,5,Honor Play (No.00490388),36
1976,"Đúng chuẩn là play, cấu hình cực mạnh, like cho e nó 👍🏻",5,Honor Play (No.00490388),43
1977,Máy chất đấy. Nhìn là mê rồi,5,Honor Play (No.00490388),22
1978,Hôm ra mắt dùng thử cảm thấy quá tuyệt. Đợi hàng về làm 1 máy chiến game ngay và luôn. :),5,Honor Play (No.00490388),69
1979,Đã được dùng thử hôm ra mắt. Cảm thấy rất hài lòng. Đợi ít hôm nữa ra làm trả góp 1 con.,5,Honor Play (No.00490388),67
1980,đẹp cấu hình,4,Honor Play (No.00490388),13
1981,"Máy thiết kế đẹp cấu hình tốt trong tầm giá Nhân viên dễ thương tư vấn nhiệt tình, tốt. 5 sao xứng đáng",5,Realme 2 (No.00512084),81
1982,Máy rất tốt. Pin cực trâu. Bộ nhớ ổn. Chơi game bao mượt. Máy như đây mà tầm giá này là quá tốt. Nhân viên tư vấn vui vẻ. Đây là những đánh giá trong 2h xử dụng đầu tiên,5,Realme 2 (No.00512084),130
1983,Cho hỏi realme 2 còn ở thành phố huế không ạ,5,Realme 2 (No.00512084),34
1984,"Pin rất trâu mình lướt FB 1,5 ngày vẫn còn 45% và sạc rất nhanh Cám thì OK",4,Realme 2 (No.00512084),57
1985,Máy pin kém quá,2,Realme 2 (No.00512084),12
1986,Con này với xiaomi mia 2 lite con nào êm hơn vậy,4,Realme 2 (No.00512084),37
1987,Cho mình hỏi là máy này có sạc nhanh ko vậy mà nếu có thì là loại nào,4,Realme 2 (No.00512084),52
1988,Quá đẹp. Very good,5,Realme 2 (No.00512084),15
1989,"Máy thiết kế đẹp, màn hình to dễ sử dụng. Camera đẹp và chơi game không bị lag. Tuy nhiên máy hơi hao pin, nếu cải thiện được điểm này thì hoàn hảo!",5,Realme 2 (No.00512084),116
1990,Máy ngon vvvvvvvv,5,Realme 2 (No.00512084),15
1991,mọi thứ tốt như tui zô YouTube thì cái định mệnh video HK tràn màn hình vãi thịt bò xào,4,Realme 2 (No.00512084),68
